Date,Symbol,EntryPrice,StopPrice7Pct,TargetPrice25Pct,ForwardReturn10D,ForwardReturn20D,ForwardReturn30D,MaxFavorableMove30D,MaxAdverseMove30D,TargetDay,StopDay,TradeResult,TradeReturnRuleBased
2021-10-04,PGHL-EQ,5772.0,5367.96,7215.0,-3.95,-6.898,-11.778,1.382,-12.249,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,PHARMABEES-EQ,14.88,13.838,18.6,-2.554,-5.578,-7.93,0.941,-8.401,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,PRAKASH-EQ,77.25,71.842,96.562,-5.113,-14.951,-13.333,3.236,-17.605,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,RAIN-EQ,253.55,235.802,316.938,-4.121,-13.114,-18.083,2.347,-20.41,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,RELAXO-EQ,1206.7,1122.231,1508.375,12.016,10.603,12.915,19.997,-1.997,,,NEITHER_IN_30D,12.915
2021-10-04,SCI-EQ,131.7,122.481,164.625,2.696,1.215,-1.632,10.478,-7.137,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,SIRCA-EQ,213.63,198.676,267.038,-5.187,-10.064,14.193,24.046,-15.742,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,SIYSIL-EQ,409.65,380.974,512.062,8.263,14.122,13.89,26.401,-1.318,16.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,SOLARINDS-EQ,2418.75,2249.438,3023.438,12.254,-1.056,12.934,17.743,-13.178,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,SREEL-EQ,192.0,178.56,240.0,-5.911,-10.26,-6.615,3.594,-13.021,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,SRF-EQ,2311.4,2149.602,2889.25,-0.162,-8.685,-6.656,9.804,-11.05,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,SUNFLAG-EQ,86.05,80.026,107.562,0.813,-8.542,-10.227,3.893,-10.517,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,TATAINVEST-EQ,146.08,135.854,182.6,10.583,3.656,6.058,18.695,-2.786,,,NEITHER_IN_30D,6.058
2021-10-04,TBZ-EQ,84.35,78.446,105.438,4.209,10.67,1.482,23.77,-5.75,,,NEITHER_IN_30D,1.482
2021-10-04,TCI-EQ,438.35,407.666,547.938,8.692,76.149,56.256,91.274,-3.958,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,TRIVENI-EQ,206.5,192.045,258.125,0.896,-1.186,-0.363,6.538,-12.324,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,UGARSUGAR-EQ,31.7,29.481,39.625,-9.464,-10.568,-12.303,4.732,-16.719,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,UNIONBANK-EQ,37.6,34.968,47.0,20.745,31.117,25.931,45.745,-4.122,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,VINDHYATEL-EQ,1218.7,1133.391,1523.375,-3.951,-5.44,-10.741,4.538,-14.663,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,VINYLINDIA-EQ,299.3,278.349,374.125,-6.699,-2.673,-12.897,10.591,-16.94,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,21STCENMGM-EQ,51.15,47.57,63.938,-3.519,12.61,22.678,22.776,-5.376,,,NEITHER_IN_30D,22.678
2021-10-05,AARTIIND-EQ,930.47,865.337,1163.088,-4.966,-11.119,-8.769,9.548,-13.403,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,AARVI-EQ,65.35,60.775,81.688,-7.498,-15.302,-11.094,2.525,-20.505,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ABBOTINDIA-EQ,23184.5,21561.585,28980.625,-10.776,-12.459,-15.45,2.313,-16.965,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ADANIPOWER-EQ,21.3,19.809,26.625,13.521,-3.052,-3.38,27.23,-7.981,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,ADOR-EQ,740.1,688.293,925.125,-7.749,-4.689,-4.607,15.248,-14.924,,5.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,AFFLE-EQ,1148.67,1068.263,1435.838,-6.218,-7.772,0.712,9.692,-12.508,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ALBERTDAVD-EQ,610.8,568.044,763.5,-3.635,-0.524,-2.292,7.826,-8.26,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ANDHRAPAP-EQ,48.77,45.356,60.963,-3.732,-5.864,-5.372,2.563,-8.325,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,APEX-EQ,315.6,293.508,394.5,-9.601,-11.803,-7.921,3.786,-17.728,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,APOLLOPIPE-EQ,627.63,583.696,784.538,-0.121,-8.819,-8.174,6.22,-12.719,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ARCHIES-EQ,19.0,17.67,23.75,-8.947,-10.263,-7.632,8.684,-13.158,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ARVIND-EQ,108.7,101.091,135.875,16.191,24.471,14.443,35.143,-6.762,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,ASALCBR-EQ,472.55,439.472,590.688,13.681,22.548,20.231,38.324,1.153,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,AVANTIFEED-EQ,574.0,533.82,717.5,-3.798,-3.711,-4.669,3.162,-6.62,,,NEITHER_IN_30D,-4.669
2021-10-05,BEPL-EQ,140.37,130.544,175.462,-11.284,-14.96,-18.002,5.671,-18.309,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,BORORENEW-EQ,337.05,313.456,421.312,39.549,37.784,58.359,58.359,-5.059,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,CREATIVEYE-EQ,3.85,3.58,4.812,9.091,2.597,-6.494,10.39,-6.494,,,NEITHER_IN_30D,-6.494
2021-10-05,DBCORP-EQ,102.4,95.232,128.0,-7.178,-0.195,-2.002,3.711,-8.203,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,DCMNVL-EQ,241.5,224.595,301.875,-5.093,15.776,24.203,40.6,-8.882,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,DEEPAKNTR-EQ,2670.55,2483.612,3338.188,-4.323,-14.95,-14.259,13.085,-18.232,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ELECTHERM-EQ,133.6,124.248,167.0,-2.769,-8.907,-11.939,13.772,-12.425,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,GIPCL-EQ,89.15,82.91,111.438,3.421,-1.346,-5.609,13.18,-6.225,,,NEITHER_IN_30D,-5.609
2021-10-05,GMMPFAUDLR-EQ,1599.62,1487.647,1999.525,1.313,-2.13,-1.716,9.547,-4.144,,,NEITHER_IN_30D,-1.716
2021-10-05,GOKEX-EQ,217.85,202.6,272.312,-5.944,14.459,18.315,23.342,-14.414,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,GRSE-EQ,197.7,183.861,247.125,9.914,25.19,25.645,41.528,-2.074,20.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,HATHWAY-EQ,26.5,24.645,33.125,-5.849,-25.283,-23.019,4.151,-26.038,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,HBLENGINE-EQ,52.65,48.964,65.812,4.463,-4.463,-6.078,13.58,-6.838,,,NEITHER_IN_30D,-6.078
2021-10-05,HINDPETRO-EQ,209.63,194.956,262.038,0.906,-0.076,2.943,12.832,-3.864,,,NEITHER_IN_30D,2.943
2021-10-05,HPL-EQ,73.7,68.541,92.125,-8.005,-8.548,-14.722,2.374,-15.197,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,INDNIPPON-EQ,370.4,344.472,463.0,3.955,6.385,2.754,23.92,-2.538,,,NEITHER_IN_30D,2.754
2021-10-05,IOC-EQ,86.6,80.538,108.25,0.497,2.044,-0.427,8.926,-2.656,,,NEITHER_IN_30D,-0.427
2021-10-05,IOLCP-EQ,119.07,110.735,148.837,-3.2,-8.079,-20.459,4.812,-21.408,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,IRCON-EQ,47.5,44.175,59.375,-3.684,-1.263,-1.895,12.421,-5.789,,,NEITHER_IN_30D,-1.895
2021-10-05,JITFINFRA-EQ,228.45,212.458,285.562,20.77,-2.035,-13.438,47.625,-22.281,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,JPOLYINVST-EQ,88.95,82.724,111.188,62.619,164.531,276.279,276.279,4.947,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,KANSAINER-EQ,434.23,403.834,542.788,-11.475,-12.489,-9.281,3.632,-19.704,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,KIRIINDUS-EQ,551.85,513.22,689.812,-9.432,-12.168,-13.428,1.422,-15.077,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,KKCL-EQ,999.4,929.442,1249.25,0.67,20.072,9.105,26.976,-3.227,17.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,KMSUGAR-EQ,28.65,26.644,35.812,-9.948,-13.962,-11.518,3.839,-17.801,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,KOTARISUG-EQ,35.45,32.968,44.312,-4.937,-8.322,-8.463,5.501,-11.707,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,LAOPALA-EQ,321.15,298.67,401.438,-7.255,6.228,0.389,13.872,-12.377,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,LMW-EQ,8378.35,7791.866,10472.938,4.829,9.037,9.446,18.812,-1.556,,,NEITHER_IN_30D,9.446
2021-10-05,MAHLOG-EQ,706.3,656.859,882.875,-8.27,-15.35,-3.94,2.074,-20.627,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,MAHSEAMLES-EQ,185.7,172.701,232.125,36.015,34.669,38.53,55.358,-4.954,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,MARKSANS-EQ,75.75,70.447,94.688,-11.023,-12.277,-24.752,1.452,-25.413,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,MAXIND-EQ,71.84,66.811,89.8,-0.585,-2.241,-0.919,11.108,-2.561,,,NEITHER_IN_30D,-0.919
2021-10-05,MRPL-EQ,52.65,48.964,65.812,-3.894,-6.363,-11.586,9.782,-12.061,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,MUKANDLTD-EQ,153.95,143.174,192.438,-9.938,-12.926,-20.786,4.579,-21.793,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ONGC-EQ,163.65,152.194,204.562,-5.347,-7.119,-5.713,5.561,-10.785,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,ORIENTPPR-EQ,32.0,29.76,40.0,0.0,-2.031,3.75,23.125,-6.25,,,NEITHER_IN_30D,3.75
2021-10-05,PROZONER-EQ,29.1,27.063,36.375,-3.952,-6.357,-7.388,9.794,-13.746,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,REDINGTON-EQ,148.75,138.337,185.938,0.0,-3.798,-2.756,10.252,-6.487,,,NEITHER_IN_30D,-2.756
2021-10-05,RITES-EQ,145.75,135.547,182.188,-2.539,-3.533,-2.209,9.057,-5.66,,,NEITHER_IN_30D,-2.209
2021-10-05,SESHAPAPER-EQ,190.75,177.397,238.438,-8.781,-10.878,-11.324,2.176,-12.949,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,SIEMENS-EQ,1117.41,1039.191,1396.762,-1.644,2.832,2.938,8.557,-6.45,,,NEITHER_IN_30D,2.938
2021-10-05,SIRCA-EQ,214.4,199.392,268.0,-6.143,-10.051,8.899,23.601,-16.045,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,SIYSIL-EQ,426.0,396.18,532.5,1.526,9.272,6.596,21.549,-4.225,,,NEITHER_IN_30D,6.596
2021-10-05,STARPAPER-EQ,155.85,144.94,194.812,-6.705,-8.149,-13.154,1.989,-14.02,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,STCINDIA-EQ,107.1,99.603,133.875,0.42,-5.182,-7.937,8.73,-11.204,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,STYRENIX-EQ,1470.6,1367.658,1838.25,22.052,0.17,-0.218,27.907,-3.165,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,SUDARCOLOR-EQ,616.7,573.531,770.875,-7.459,-9.016,-18.364,4.265,-19.134,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,SUDARSCHEM-EQ,690.15,641.839,862.688,-7.1,-13.07,-16.946,3.586,-20.271,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,SUMICHEM-EQ,418.9,389.577,523.625,-4.512,-7.866,-9.752,2.411,-13.01,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,TARMAT-EQ,70.1,65.193,87.625,-8.845,-8.131,-12.126,8.559,-14.337,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,TCI-EQ,445.1,413.943,556.375,26.073,65.21,50.416,88.373,-5.415,10.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,TCPLPACK-EQ,560.15,520.939,700.188,-4.829,-7.248,-10.792,9.256,-11.095,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,TNPL-EQ,145.25,135.082,181.562,-6.781,-8.709,-8.778,2.788,-10.327,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,UTTAMSUGAR-EQ,199.0,185.07,248.75,-5.779,-11.533,-13.317,1.96,-16.131,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,VADILALIND-EQ,1110.05,1032.346,1387.562,-1.752,-11.693,-15.986,9.797,-16.63,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,VINATIORGA-EQ,2023.7,1882.041,2529.625,2.234,-1.576,-3.019,7.921,-6.557,,,NEITHER_IN_30D,-3.019
2021-10-05,VMART-EQ,951.75,885.127,1189.688,8.099,6.761,7.05,27.365,-3.966,25.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-05,WATERBASE-EQ,120.5,112.065,150.625,-5.851,-9.087,-11.452,1.245,-12.033,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-05,WELCORP-EQ,148.45,138.058,185.562,-9.397,-13.372,4.311,10.273,-17.076,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,AARTIDRUGS-EQ,631.35,587.156,789.188,-2.487,-8.64,-19.862,2.162,-20.25,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,AAVAS-EQ,2613.65,2430.694,3267.062,6.929,6.942,6.252,12.058,0.434,,,NEITHER_IN_30D,6.252
2021-10-06,ARCHIDPLY-EQ,33.05,30.736,41.312,-3.328,21.785,31.014,31.165,-8.623,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,ARCHIES-EQ,19.7,18.321,24.625,-13.959,-11.929,-13.959,4.822,-16.244,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,ASALCBR-EQ,485.95,451.934,607.438,14.755,21.638,11.905,34.51,0.833,4.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,BANDHANBNK-EQ,305.65,284.254,382.062,3.55,-2.012,-2.863,13.954,-10.846,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,BEML-EQ,603.55,561.301,754.438,6.956,7.103,5.333,13.805,-0.923,,,NEITHER_IN_30D,5.333
2021-10-06,BOSCHLTD-EQ,17277.3,16067.889,21596.625,-0.923,2.908,-1.985,11.418,-4.499,,,NEITHER_IN_30D,-1.985
2021-10-06,BPL-EQ,145.4,135.222,181.75,-19.085,-42.985,-55.021,21.492,-55.021,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,CASTROLIND-EQ,144.55,134.432,180.688,-0.519,-2.456,-10.031,3.494,-10.758,,27.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,CCAVENUE-EQ,41.48,38.576,51.85,-2.363,-1.832,-11.427,14.224,-11.644,,29.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,CENTENKA-EQ,469.1,436.263,586.375,-3.763,-6.417,-13.952,3.389,-16.009,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,CHENNPETRO-EQ,127.35,118.435,159.188,5.026,-4.162,-14.448,13.702,-15.194,,24.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,COROMANDEL-EQ,857.0,797.01,1071.25,-3.075,-8.915,-11.849,3.611,-13.256,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,CRAFTSMAN-EQ,2240.75,2083.898,2800.938,10.113,16.245,-0.672,23.976,-3.075,,,NEITHER_IN_30D,-0.672
2021-10-06,CREATIVEYE-EQ,3.9,3.627,4.875,2.564,1.282,-7.692,8.974,-7.692,,26.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,DATAMATICS-EQ,328.3,305.319,410.375,1.157,-0.366,-8.392,16.479,-10.509,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,DCMNVL-EQ,245.9,228.687,307.375,-7.157,19.296,15.901,38.085,-10.512,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,DECCANCE-EQ,760.25,707.032,950.312,-5.038,-5.873,-20.513,4.801,-23.203,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,DEEPAKNTR-EQ,2886.8,2684.724,3608.5,-15.741,-20.524,-26.353,4.614,-27.458,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,DVL-EQ,306.7,285.231,383.375,-10.548,-8.64,-20.704,3.538,-21.585,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,GAIL-EQ,110.93,103.165,138.663,-10.033,-8.952,-17.489,1.262,-18.12,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,GIPCL-EQ,91.7,85.281,114.625,-1.69,-3.162,-9.978,10.033,-11.505,,28.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,GOODYEAR-EQ,1057.65,983.614,1322.062,-2.704,-3.999,-6.042,2.586,-6.855,,,NEITHER_IN_30D,-6.042
2021-10-06,INDIANHUME-EQ,206.95,192.463,258.688,-5.847,-6.499,-6.741,5.364,-9.157,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,INGERRAND-EQ,1211.0,1126.23,1513.75,-8.749,-4.897,-1.854,11.478,-9.661,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,IOC-EQ,86.73,80.659,108.413,1.199,3.505,-4.301,8.763,-4.647,,,NEITHER_IN_30D,-4.301
2021-10-06,IOLCP-EQ,122.21,113.655,152.762,-6.8,-9.525,-25.178,2.119,-26.16,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,IRCTC-EQ,892.67,830.183,1115.837,2.462,-7.889,-0.663,43.307,-28.367,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,JPOLYINVST-EQ,93.35,86.815,116.688,62.667,144.617,276.433,276.433,4.981,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,JUSTDIAL-EQ,1011.55,940.741,1264.438,-14.31,-21.437,-31.061,3.9,-31.991,,5.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,LAGNAM-EQ,53.75,49.988,67.188,4.279,2.14,-8.093,16.279,-14.419,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,MAXIND-EQ,72.64,67.555,90.8,-2.01,-1.817,-2.271,9.884,-3.634,,,NEITHER_IN_30D,-2.271
2021-10-06,MCX-EQ,343.98,319.901,429.975,9.274,3.271,0.343,24.135,-5.099,,,NEITHER_IN_30D,0.343
2021-10-06,MIRZAINT-EQ,60.9,56.637,76.125,5.419,17.98,33.005,55.008,-4.187,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,NECLIFE-EQ,32.9,30.597,41.125,-15.046,-17.781,-28.419,2.28,-29.331,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,NELCO-EQ,875.2,813.936,1094.0,-0.994,-17.139,-19.801,11.055,-21.732,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,NESCO-EQ,645.5,600.315,806.875,-3.021,-2.881,-6.352,6.452,-7.831,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,NILAINFRA-EQ,5.5,5.115,6.875,5.455,6.364,1.818,34.545,-1.818,4.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,NLCINDIA-EQ,63.9,59.427,79.875,4.069,5.869,-1.956,25.352,-3.756,7.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,ONGC-EQ,168.1,156.333,210.125,-7.793,-9.548,-12.82,1.22,-13.147,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,PAGEIND-EQ,33889.5,31517.235,42361.875,10.612,15.854,16.492,23.268,0.359,,,NEITHER_IN_30D,16.492
2021-10-06,PROZONER-EQ,30.55,28.412,38.188,-8.511,-9.165,-14.894,4.583,-17.84,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,PTC-EQ,118.65,110.344,148.312,12.684,7.712,-5.099,21.702,-6.363,,,NEITHER_IN_30D,-5.099
2021-10-06,RADICO-EQ,948.4,882.012,1185.5,15.763,10.881,16.501,28.089,0.148,4.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-06,RAYMOND-EQ,93.93,87.355,117.413,-1.331,9.156,9.294,13.904,-5.973,,,NEITHER_IN_30D,9.294
2021-10-06,SDBL-EQ,16.66,15.494,20.825,2.521,-3.061,-13.926,20.888,-13.926,,24.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,SHREDIGCEM-EQ,81.6,75.888,102.0,0.123,0.551,-8.15,7.843,-11.029,,30.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,SINTERCOM-EQ,91.55,85.142,114.438,-8.247,-8.957,-9.831,1.584,-23.211,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,STCINDIA-EQ,110.75,102.997,138.438,-4.695,-8.939,-14.537,5.147,-16.524,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,SUDARCOLOR-EQ,618.25,574.972,772.812,-8.362,-8.241,-20.946,1.901,-21.221,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,SUNTV-EQ,537.75,500.107,672.188,2.259,12.98,0.511,13.808,-1.348,,,NEITHER_IN_30D,0.511
2021-10-06,TATACHEM-EQ,962.55,895.171,1203.188,4.285,-6.062,-7.329,20.305,-8.94,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,TECHNOE-EQ,287.0,266.91,358.75,-0.749,-8.031,-12.247,2.84,-14.53,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,UFLEX-EQ,566.15,526.52,707.688,2.57,-4.955,-14.069,16.224,-14.864,,21.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,VINATIORGA-EQ,2073.95,1928.773,2592.438,-2.541,-2.264,-5.692,5.306,-8.821,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,WONDERLA-EQ,247.5,230.175,309.375,-3.758,-5.111,-11.273,4.768,-11.939,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-06,WORTHPERI-EQ,93.95,87.374,117.438,3.406,1.011,-2.767,10.165,-8.675,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,ARIHANTCAP-EQ,146.0,135.78,182.5,-3.425,10.925,-0.89,15.685,-12.363,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,ASHOKLEY-EQ,67.93,63.175,84.913,2.458,7.508,-0.589,12.984,-4.048,,,NEITHER_IN_30D,-0.589
2021-10-07,ATUL-EQ,10445.5,9714.315,13056.875,-7.622,-15.41,-17.185,5.012,-21.018,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,BALAXI-EQ,123.36,114.725,154.2,-7.571,-8.114,-13.084,13.489,-18.904,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,BANDHANBNK-EQ,328.55,305.552,410.688,-1.613,-10.059,-6.711,6.011,-17.06,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,BATAINDIA-EQ,1944.4,1808.292,2430.5,3.999,9.643,6.457,16.334,-1.188,,,NEITHER_IN_30D,6.457
2021-10-07,BEML-EQ,621.47,577.967,776.838,2.431,3.836,1.574,10.523,-2.209,,,NEITHER_IN_30D,1.574
2021-10-07,BOSCHLTD-EQ,17513.4,16287.462,21891.75,-3.324,4.18,-1.197,9.916,-5.786,,,NEITHER_IN_30D,-1.197
2021-10-07,CHENNPETRO-EQ,134.6,125.178,168.25,-3.306,-9.621,-17.905,7.578,-20.505,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,COHANCE-EQ,557.7,518.661,697.125,-5.828,-9.97,-8.32,1.847,-14.632,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,COROMANDEL-EQ,857.8,797.754,1072.25,-3.911,-9.367,-11.221,3.515,-13.395,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,DECCANCE-EQ,763.75,710.287,954.688,-7.444,-3.201,-17.63,3.705,-23.555,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,DHUNINV-EQ,649.35,603.896,811.688,-5.305,-4.15,9.04,17.795,-9.671,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,DOLLAR-EQ,416.65,387.484,520.812,2.376,12.685,11.148,21.709,-1.596,,,NEITHER_IN_30D,11.148
2021-10-07,ESSARSHPNG-EQ,11.1,10.323,13.875,-7.658,-11.261,-17.568,25.676,-18.468,2.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-07,GANECOS-EQ,540.85,502.99,676.062,-7.405,-6.934,-8.57,3.541,-11.288,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,GIPCL-EQ,95.25,88.582,119.062,-7.979,-7.139,-12.178,5.932,-14.803,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,GRPLTD-EQ,247.98,230.621,309.975,-0.839,-1.512,-5.759,2.327,-9.174,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,GRSE-EQ,211.8,196.974,264.75,5.925,24.622,14.188,32.106,-2.314,19.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-07,INDNIPPON-EQ,382.35,355.586,477.938,8.225,9.154,1.347,20.047,-2.929,,,NEITHER_IN_30D,1.347
2021-10-07,KALYANKJIL-EQ,79.95,74.354,99.938,-5.691,-2.064,-12.32,4.565,-14.947,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,KKCL-EQ,1074.85,999.61,1343.562,-1.182,11.653,5.298,18.063,-10.02,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,LAGNAM-EQ,57.9,53.847,72.375,-7.168,-6.477,-14.335,7.945,-22.021,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-07,LAMBODHARA-EQ,85.15,79.19,106.438,-2.466,2.995,0.47,6.87,-7.34,,11.0,STOP_7_BEFORE_TARGET,-7.0
