Date,Total_Universe,Advances,Declines,Above_20_EMA,Above_50_EMA,Above_200_EMA,Up_4_Count,Down_4_Count,Up_25_1M_Count,Down_25_1M_Count,New_52W_Highs,New_52W_Lows,IPO_New_Highs,Total_Up_Volume,Total_Down_Volume,T3_Breakouts,T3_Wins,Pct_Above_20_EMA,Pct_Above_50_EMA,Pct_Above_200_EMA,Rolling_3D_Up_4,Rolling_3D_Down_4,Net_52W_High_Low,Volume_Ratio,AD_Spread,MCO,TRIN,Large_Pct_20_EMA,Large_Pct_50_EMA,Large_Pct_200_EMA,Mid_Pct_20_EMA,Mid_Pct_50_EMA,Mid_Pct_200_EMA,Small_Pct_20_EMA,Small_Pct_50_EMA,Small_Pct_200_EMA,Micro_Pct_20_EMA,Micro_Pct_50_EMA,Micro_Pct_200_EMA,T3_Breakouts_5D,T3_Wins_5D,Composite_Score,Intraday_Volume_Points,Unchanged
2021-01-07,565,340,220,497,531,529,64,4,57,2,37,0,3,439399034789.55,220312771717.74,22,13,89.06810035842294,95.67567567567568,97.06422018348624,151.0,22.0,37,1.994432875423576,120.0,11.755687731715618,0.7748842111952869,93.81443298969072,96.875,96.875,88.66666666666667,94.63087248322148,99.30555555555556,87.34693877551021,95.49180327868852,95.0,89.39393939393939,96.96969696969695,100.0,48.0,27.0,80,,
2021-01-08,565,335,222,509,534,529,43,9,57,0,41,0,1,515092206057.63,154968199597.19,31,17,91.21863799283156,96.21621621621622,97.06422018348624,141.0,24.0,41,3.323857458475436,113.0,13.91649691166122,0.4539932978056017,95.8762886597938,97.91666666666666,97.91666666666666,89.33333333333333,95.3020134228188,99.30555555555556,89.6694214876033,96.2655601659751,95.78059071729956,94.20289855072464,95.65217391304348,95.58823529411764,75.0,43.0,85,,
2021-01-11,576,246,326,504,544,539,33,21,62,0,49,0,2,422183311978.56,233321784717.82,26,16,88.57644991212655,96.113074204947,96.94244604316546,140.0,34.0,49,1.8094466082074143,-80.0,6.044406275956405,0.4170342598511014,93.81443298969072,97.91666666666666,97.91666666666666,90.66666666666666,96.64429530201345,99.30555555555556,84.89795918367346,95.08196721311477,95.0,89.6103896103896,96.1038961038961,97.36842105263158,92.0,53.0,82,,
2021-01-12,574,300,268,502,541,543,44,11,70,1,22,0,2,517634524267.18,233612911332.72,30,14,88.38028169014085,95.92198581560284,98.014440433213,120.0,41.0,22,2.215778748332733,32.0,4.883546751049003,0.5051961915949071,90.81632653061224,97.91666666666666,98.95833333333334,90.66666666666666,94.63087248322148,99.30555555555556,87.29508196721312,95.4732510288066,96.23430962343096,84.21052631578947,97.36842105263158,100.0,117.0,66.0,78,,
2021-01-13,580,176,399,478,540,546,24,14,50,1,16,0,1,451841002308.06,332627142853.62,27,13,83.27526132404182,94.57092819614712,97.5,101.0,46.0,16,1.3584008762234498,-223.0,-8.883405876502078,0.3247220791836941,88.88888888888889,96.90721649484536,98.96907216494846,85.23489932885906,93.91891891891892,98.61111111111111,80.08130081300813,93.90243902439023,96.66666666666669,82.5,95.0,96.20253164556962,136.0,73.0,67,,
2021-01-14,579,267,300,472,541,545,25,15,46,2,15,0,1,360530496963.46,286801369617.88,23,15,82.37347294938918,94.91228070175438,97.49552772808586,93.0,40.0,15,1.257073832819603,-33.0,-11.10973334367574,0.7079934183370437,87.87878787878788,96.90721649484536,98.96907216494846,86.57718120805369,93.91891891891892,98.61111111111111,77.04918032786885,94.26229508196722,96.63865546218489,83.9506172839506,96.29629629629628,96.25,137.0,75.0,66,,
2021-01-15,583,107,468,397,522,547,15,17,34,3,11,0,0,226432804962.2,454995136507.75,20,10,68.92361111111111,91.09947643979058,97.33096085409252,64.0,46.0,11,0.4976598358834174,-361.0,-29.35769466139084,0.4594151710608176,76.76767676767676,94.84536082474226,97.9381443298969,70.46979865771812,91.2162162162162,98.61111111111111,63.82113821138211,89.02439024390245,96.25,71.95121951219512,92.6829268292683,97.53086419753086,126.0,68.0,55,,
2021-01-18,580,74,503,275,468,534,11,75,25,2,3,0,1,161547402264.44,498358141277.66,18,4,47.74305555555556,81.53310104529616,95.01779359430606,51.0,107.0,3,0.3241592519192617,-429.0,-48.2129131147303,0.4538426571249198,55.55555555555556,87.62886597938144,96.90721649484536,48.32214765100672,81.20805369127517,97.9020979020979,43.49593495934959,78.86178861788618,92.9460580912863,50.0,82.92682926829268,93.82716049382717,118.0,56.0,29,,
2021-01-19,579,501,76,372,510,539,70,3,35,2,9,0,1,526626495516.8,42150852086.12,13,5,64.69565217391305,89.00523560209425,96.07843137254902,96.0,95.0,9,12.493851712435836,425.0,-21.39306032676189,0.527627941717637,76.76767676767676,93.81443298969072,98.96907216494846,63.758389261744966,87.91946308724832,97.2027972027972,58.13008130081301,87.39837398373984,95.0207468879668,71.60493827160494,90.12345679012346,93.75,101.0,47.0,51,,
2021-01-20,578,313,257,395,508,539,39,8,84,2,21,0,0,469772482736.93,127437180983.87,9,7,68.81533101045297,88.81118881118881,96.25,120.0,86.0,21,3.686306297032654,56.0,-16.805120891415083,0.3303846003424051,78.78787878787878,93.81443298969072,98.96907216494846,72.48322147651007,87.24832214765101,98.6013986013986,61.943319838056674,88.25910931174089,94.21487603305783,70.88607594936708,87.34177215189874,94.87179487179486,83.0,41.0,65,,
2021-01-21,575,157,409,336,476,525,24,37,63,1,13,0,0,365867917024.82,382071841347.32,6,5,58.84413309982487,83.6555360281195,94.25493716337525,133.0,48.0,13,0.9575893259619468,-252.0,-28.19840706973649,0.4008639928175753,68.68686868686868,92.78350515463916,94.84536082474226,58.38926174496645,82.5503355704698,96.5034965034965,55.32786885245902,79.50819672131148,92.88702928870292,58.22784810126582,87.34177215189874,93.5897435897436,66.0,31.0,50,,
2021-01-22,573,119,453,239,441,518,19,48,32,2,9,0,2,224050043355.38,548771326962.24,4,1,42.00351493848858,77.91519434628975,93.50180505415162,82.0,93.0,9,0.4082757832768411,-334.0,-41.89867471685262,0.6434208627915766,45.0,88.65979381443299,94.84536082474226,43.62416107382551,75.16778523489933,95.1048951048951,40.32921810699588,73.25102880658436,91.5966386554622,40.25974025974026,84.4155844155844,94.73684210526316,50.0,22.0,33,,
2021-01-25,571,132,434,189,382,503,12,57,32,3,9,0,1,247439823684.8,429116909812.88,11,4,33.33333333333333,67.73049645390071,91.12318840579712,55.0,142.0,9,0.576625665468877,-302.0,-51.80291018155265,0.5274608531177221,45.0,75.51020408163265,91.83673469387756,33.557046979865774,70.94594594594594,94.4055944055944,29.75206611570248,62.39669421487604,88.5593220338983,28.947368421052637,68.42105263157895,92.0,43.0,22.0,35,,
2021-01-27,567,184,382,165,352,488,21,41,21,3,0,0,1,130081832304.54,528390293258.09,10,6,29.307282415630556,62.85714285714285,89.05109489051095,52.0,146.0,0,0.246185128614772,-198.0,-54.81201695296341,1.956557633600516,33.0,68.36734693877551,90.81632653061224,31.543624161073826,64.1891891891892,90.9090909090909,26.033057851239672,57.438016528925615,86.86440677966102,30.55555555555556,70.83333333333334,90.14084507042254,40.0,23.0,37,,
2021-01-28,565,249,312,171,337,481,24,20,21,2,1,0,1,243921364317.51,418576224051.69,8,2,30.48128342245989,60.39426523297491,88.09523809523809,57.0,118.0,1,0.5827406104351214,-63.0,-50.36074315775478,1.3695234359606656,28.000000000000004,66.3265306122449,89.79591836734694,32.21476510067114,60.13513513513513,90.84507042253522,29.338842975206614,54.54545454545454,84.38818565400844,34.285714285714285,72.85714285714285,92.7536231884058,39.0,18.0,22,,
2021-01-29,561,210,346,155,319,473,24,32,17,2,4,0,1,210091128307.38,561503775147.2,6,1,27.87769784172662,57.68535262206148,87.43068391866913,69.0,93.0,4,0.3741579978733072,-136.0,-49.95310034706263,1.6221393626082112,16.0,51.02040816326531,88.77551020408163,29.53020134228188,58.108108108108105,88.81118881118881,28.92561983471074,56.19834710743802,83.89830508474576,38.46153846153847,72.3076923076923,95.3125,39.0,14.0,20,,
2021-02-01,555,439,114,271,389,480,150,7,26,2,10,0,1,756475300734.19,80601154243.04,0,0,49.18330308529946,71.11517367458866,89.55223880597015,198.0,59.0,10,9.38541523181118,325.0,-26.30480024218553,0.4103044029346926,55.55555555555556,77.31958762886599,91.75257731958764,45.33333333333333,68.91891891891892,91.6083916083916,47.89915966386555,68.4873949579832,86.26609442060087,53.125,76.5625,93.65079365079364,35.0,13.0,46,,
2021-02-02,555,392,159,323,414,495,87,6,30,2,34,0,1,811901749961.36,93786769879.02,1,0,58.620689655172406,75.68555758683729,92.3507462686567,261.0,45.0,34,8.656889996410692,233.0,-10.553979651304685,0.2847915135867096,65.65656565656566,87.62886597938144,92.78350515463916,56.00000000000001,72.97297297297297,94.4055944055944,55.55555555555556,71.36752136752136,89.51965065502183,64.70588235294117,79.41176470588235,97.01492537313432,25.0,9.0,53,,
2021-02-03,547,371,164,392,442,496,64,4,23,1,27,0,0,679186162648.55,156695158456.75,3,3,72.32472324723247,82.00371057513914,94.11764705882352,301.0,17.0,27,4.334442552901305,207.0,1.6657418521549658,0.5219114325178897,75.51020408163265,87.62886597938144,94.84536082474226,70.66666666666667,81.08108108108108,95.8041958041958,71.42857142857143,78.78787878787878,91.55555555555556,74.60317460317461,87.3015873015873,98.38709677419357,18.0,6.0,55,,
2021-02-04,551,383,161,426,459,507,78,5,32,1,34,0,1,619763113418.4,230465586474.51,10,9,78.1651376146789,84.68634686346863,95.48022598870055,229.0,15.0,34,2.6891785576279394,222.0,12.855275028352192,0.8846128795835689,83.50515463917526,90.625,97.91666666666666,72.66666666666667,81.75675675675676,96.5034965034965,77.39130434782608,82.6086956521739,92.85714285714286,85.29411764705883,89.70588235294117,98.52941176470588,20.0,13.0,80,,
2021-02-05,552,206,344,384,441,496,31,21,38,1,27,0,2,435409429685.29,443815669333.44,19,14,70.32967032967034,81.21546961325967,93.40866290018832,173.0,30.0,27,0.9810591643580876,-138.0,4.358049518859058,0.6103986701904447,77.31958762886599,88.54166666666666,97.91666666666666,67.33333333333333,82.43243243243244,95.8041958041958,68.6695278969957,76.82403433476395,89.42731277533039,72.72727272727273,83.33333333333334,95.3846153846154,33.0,26.0,70,,
2021-02-08,548,362,175,396,439,491,84,13,37,1,45,0,3,579825611990.81,136237419796.73,12,10,73.19778188539742,81.59851301115242,93.16888045540796,193.0,39.0,45,4.255993785377952,187.0,13.321131460648132,0.4860372295839077,84.375,89.47368421052632,96.84210526315788,72.66666666666667,82.43243243243244,95.8041958041958,66.95652173913044,76.95652173913044,89.28571428571429,80.0,84.61538461538461,95.3846153846154,45.0,36.0,81,,
2021-02-09,554,204,348,379,435,494,24,22,36,1,20,0,2,357767429957.35,394845960286.38,16,10,69.28702010968921,79.96323529411765,92.6829268292683,139.0,56.0,20,0.9060936819458982,-144.0,4.367960863574553,0.6469605828095001,83.33333333333334,90.52631578947368,95.78947368421052,72.0,83.1081081081081,94.4055944055944,61.63793103448276,73.70689655172413,88.49557522123894,69.56521739130434,79.71014492753623,98.55072463768116,60.0,46.0,66,,
2021-02-10,544,257,280,361,421,479,36,8,39,1,27,0,2,400680204761.35,330125109277.21,8,3,67.22532588454376,78.83895131086143,91.58699808795411,144.0,43.0,27,1.2137222934620644,-23.0,2.741160198758768,0.7562332403395299,83.33333333333334,90.52631578947368,95.78947368421052,69.33333333333334,85.13513513513513,93.006993006993,58.515283842794766,70.3056768558952,88.34080717488789,69.35483870967742,77.41935483870968,93.5483870967742,65.0,46.0,72,,
2021-02-11,539,317,211,382,429,481,57,9,42,1,31,0,4,366693814481.42,246405943274.14,18,12,71.80451127819549,81.09640831758034,92.85714285714286,117.0,39.0,31,1.488169520624968,106.0,7.786539829347478,1.0095420228842706,83.50515463917526,92.70833333333334,95.83333333333334,76.51006711409396,85.03401360544217,94.3661971830986,62.71929824561403,74.12280701754386,90.54054054054052,75.86206896551724,79.3103448275862,93.10344827586206,73.0,49.0,73,,
2021-02-12,539,199,336,354,416,478,38,10,45,2,25,0,5,335510518581.69,332017974359.31,8,4,66.41651031894934,78.49056603773586,92.10019267822736,131.0,27.0,25,1.0105191420106685,-137.0,-0.0885932856459126,0.5860966706513434,77.31958762886599,88.54166666666666,94.79166666666666,68.45637583892618,85.03401360544217,92.95774647887325,59.388646288209614,70.74235807860262,89.68609865470853,70.6896551724138,75.86206896551724,94.82758620689656,62.0,39.0,71,,
2021-02-15,549,260,286,354,417,481,49,16,53,2,38,0,4,441413347951.56,197566628991.76,12,10,65.19337016574586,77.22222222222223,91.09848484848484,144.0,35.0,38,2.234250542230845,-26.0,-1.271389132537033,0.4068885256633769,73.19587628865979,87.5,94.79166666666666,67.78523489932886,82.31292517006803,93.66197183098592,58.36909871244635,69.52789699570815,86.78414096916299,71.875,78.125,95.23809523809524,62.0,39.0,77,,
2021-02-16,551,250,292,352,414,476,40,12,64,1,31,0,1,413607778344.91,296546974030.34,17,10,64.58715596330276,76.38376383763837,89.81132075471699,127.0,38.0,31,1.3947462444941132,-42.0,-3.076322635966254,0.6138495708028826,75.51020408163265,87.62886597938144,94.84536082474226,65.54054054054053,80.82191780821918,92.19858156028369,57.26495726495726,68.37606837606837,85.52631578947368,72.3076923076923,78.46153846153847,92.1875,63.0,39.0,74,,
2021-02-17,555,269,279,371,414,483,56,8,90,2,32,0,4,405205683473.47,300487080548.01,15,8,67.94871794871796,76.24309392265194,90.96045197740112,145.0,36.0,32,1.3484961906997153,-10.0,-3.004159168218408,0.714987341264125,71.42857142857143,85.56701030927834,94.84536082474226,70.94594594594594,77.3972602739726,92.19858156028369,62.82051282051282,70.94017094017094,87.28070175438597,74.24242424242425,78.78787878787878,95.3846153846154,70.0,44.0,77,,
2021-02-18,558,308,244,392,430,494,74,11,80,1,38,0,5,452032224827.2,296009261839.31,17,10,71.40255009107467,78.75457875457876,92.50936329588016,170.0,31.0,38,1.5270881121030186,64.0,0.7725613925470931,0.8266026511259081,77.55102040816327,83.6734693877551,95.91836734693877,70.94594594594594,81.37931034482759,92.85714285714286,67.79661016949152,74.57627118644068,90.43478260869566,76.11940298507463,80.59701492537313,93.93939393939394,69.0,42.0,79,,
2021-02-19,564,154,405,348,426,490,21,48,77,1,11,0,2,217182468558.45,553712993743.49,16,12,62.58992805755396,77.03435804701627,90.57301293900186,151.0,67.0,11,0.3922293155704068,-251.0,-11.752205334961142,0.9694505190854124,58.58585858585859,80.8080808080808,93.93939393939394,59.863945578231295,74.30555555555556,91.36690647482014,61.60337552742617,73.83966244725738,87.93103448275862,76.71232876712328,87.67123287671232,92.95774647887325,77.0,50.0,65,,
2021-02-22,566,125,439,279,375,482,24,63,71,1,17,0,1,207584555511.88,474995612696.33,16,8,50.0,67.56756756756756,88.76611418047882,119.0,122.0,17,0.4370241534095834,-314.0,-25.55211986030588,0.6515384533802152,39.39393939393939,69.6969696969697,90.9090909090909,52.38095238095239,65.27777777777779,90.64748201438849,47.67932489451477,64.13502109704642,84.84848484848484,66.66666666666666,80.0,94.5945945945946,81.0,48.0,58,,
2021-02-23,564,351,206,317,387,479,70,11,87,1,23,0,2,485622701859.01,203444270303.35,20,6,57.117117117117125,70.1086956521739,88.70370370370371,115.0,122.0,23,2.38700603922102,145.0,-14.273286180174091,0.7138161643284655,48.48484848484848,69.6969696969697,89.8989898989899,55.78231292517006,67.36111111111111,89.20863309352518,56.72268907563025,67.64705882352942,86.26609442060087,73.23943661971832,84.50704225352112,94.20289855072464,84.0,44.0,57,,
2021-02-24,568,387,173,356,416,488,63,9,107,2,19,0,2,285342941439.7,136980775924.05,6,5,63.68515205724508,74.68581687612208,89.70588235294117,157.0,83.0,19,2.083087495415492,214.0,-1.1085169527605476,1.0738839461023164,59.59595959595959,75.75757575757575,90.9090909090909,59.863945578231295,68.96551724137932,91.36690647482014,63.559322033898304,72.88135593220339,86.52173913043478,76.62337662337663,89.6103896103896,94.73684210526316,75.0,41.0,69,,
2021-02-25,567,387,171,396,434,491,91,2,126,1,44,0,4,616498055719.27,145657529408.55,8,7,70.84078711985688,77.91741472172352,90.25735294117648,224.0,22.0,44,4.232517592620118,216.0,10.252903321441837,0.5347072623355231,64.64646464646465,75.75757575757575,91.91919191919192,65.98639455782312,73.79310344827587,90.64748201438849,71.48936170212767,77.02127659574468,87.82608695652175,85.8974358974359,91.02564102564102,94.73684210526316,66.0,38.0,85,,
2021-02-26,576,134,439,340,416,495,31,65,122,1,21,0,3,142993856070.43,912549765942.15,11,3,59.85915492957746,73.6283185840708,89.67391304347827,185.0,76.0,21,0.1566970497469777,-305.0,-6.134346860722335,1.947957414943794,45.45454545454545,64.64646464646465,90.9090909090909,54.729729729729726,69.6551724137931,89.92805755395683,62.60504201680672,75.21008403361344,87.1244635193133,78.3132530120482,86.74698795180723,95.06172839506172,61.0,29.0,55,,
2021-03-01,577,407,162,384,433,501,89,7,144,1,39,0,2,531137183493.77,82728383061.04,4,3,67.48681898066783,76.5017667844523,90.59674502712475,211.0,74.0,39,6.420253410511816,245.0,7.385225967830909,0.391315656621732,57.14285714285714,71.42857142857143,92.85714285714286,68.24324324324324,72.41379310344827,90.64748201438849,68.75,78.75,88.93617021276596,74.69879518072288,83.13253012048193,92.5925925925926,49.0,24.0,72,,
2021-03-02,581,405,170,433,459,511,77,8,123,1,50,0,2,583508013862.8,109957344381.68,15,8,75.5671902268761,80.66783831282952,91.74147217235188,197.0,80.0,50,5.306676121945506,235.0,18.40753460640478,0.4489350558486816,71.71717171717171,77.55102040816327,93.87755102040816,76.35135135135135,81.37931034482759,91.36690647482014,74.05857740585773,79.9163179916318,90.2127659574468,82.75862068965517,85.0574712643678,94.11764705882352,44.0,26.0,81,,
2021-03-03,587,381,201,485,490,529,83,13,132,2,51,0,2,609933640341.52,115005954161.01,8,6,83.62068965517241,85.06944444444444,93.79432624113475,249.0,28.0,51,5.303496195402232,180.0,24.989570819353418,0.3574099647140294,81.81818181818183,82.6530612244898,94.89795918367348,84.45945945945947,84.82758620689656,93.5251798561151,82.08333333333333,83.75,92.79661016949152,88.17204301075269,91.39784946236558,95.6043956043956,46.0,27.0,85,,
2021-03-04,592,317,268,488,500,536,57,8,127,2,44,0,4,370308330846.14,369556874265.25,11,8,83.56164383561644,86.20689655172413,94.3661971830986,217.0,29.0,44,1.0020333990062669,49.0,23.942263927327737,1.1804355244730966,78.78787878787878,87.75510204081633,96.93877551020408,85.8108108108108,85.51724137931035,94.24460431654676,81.17154811715481,83.68200836820083,92.34042553191487,90.81632653061224,91.83673469387756,96.875,49.0,28.0,75,,
2021-03-05,600,108,489,428,481,539,12,72,98,2,6,0,2,149498662808.12,539069772445.53,25,8,72.2972972972973,81.94207836456559,93.7391304347826,152.0,93.0,6,0.2773271113494422,-381.0,1.427105215009135,0.7963840773837335,57.57575757575758,81.63265306122449,94.89795918367348,73.8255033557047,78.62068965517241,94.24460431654676,72.8395061728395,80.65843621399176,92.01680672268908,83.16831683168317,90.0990099009901,96.0,63.0,33.0,56,,
2021-03-08,601,325,270,434,485,537,66,10,116,2,21,0,2,311691700004.38,246659042313.35,18,9,73.3108108108108,82.48299319727892,93.3913043478261,135.0,90.0,21,1.2636540589840368,55.0,3.969508989901688,0.9525579371552588,60.204081632653065,80.41237113402062,94.84536082474226,71.81208053691275,77.3972602739726,94.28571428571428,75.10204081632654,82.85714285714286,92.05020920502092,84.0,91.0,93.93939393939394,77.0,39.0,61,,
2021-03-09,605,211,391,407,485,542,21,36,104,2,17,0,0,273473145086.72,376343450365.3,18,4,68.28859060402685,81.92567567567568,93.60967184801382,99.0,118.0,17,0.7266584414350022,-180.0,-5.626583327514688,0.7426349340528302,60.204081632653065,79.38144329896907,95.8762886597938,64.66666666666666,78.91156462585033,96.45390070921984,68.57142857142857,81.63265306122449,90.7949790794979,80.58252427184466,89.32038834951457,94.11764705882352,80.0,35.0,44,,
